query_id,question_type,n_required_documents,n_required_evidence_facts,condition,hit@1,hit@3,hit@4,hit@5,hit@10,evidence_recall@1,evidence_recall@3,evidence_recall@4,evidence_recall@5,evidence_recall@10,precision@1,precision@3,precision@4,precision@5,precision@10,mrr@1,mrr@3,mrr@4,mrr@5,mrr@10,map@1,map@3,map@4,map@5,map@10,ndcg@1,ndcg@3,ndcg@4,ndcg@5,ndcg@10,all_evidence_hit@1,all_evidence_hit@3,all_evidence_hit@4,all_evidence_hit@5,all_evidence_hit@10,doc_recall@1,doc_recall@3,doc_recall@4,doc_recall@5,doc_recall@10,first_relevant_rank,complete_evidence_rank
q02018,comparison,2,2,baseline,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.25,0.2,0.2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.26666666666666666,0.0,0.3065735963827292,0.3065735963827292,0.3065735963827292,0.48381288316677695,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,3,10
q02111,inference,3,3,baseline,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.25,0.2,0.2,0.0,0.5,0.5,0.5,0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.0,0.2960819109658652,0.2960819109658652,0.2960819109658652,0.4441228664487979,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,2,
q02119,comparison,2,2,baseline,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.6428571428571428,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.8175295903539445,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,1,7
q02125,inference,3,4,baseline,1.0,1.0,1.0,1.0,1.0,0.25,0.75,0.75,0.75,0.75,1.0,1.0,0.75,0.6,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,0.8318724637288826,0.8318724637288826,0.8318724637288826,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1,
q02137,inference,3,3,baseline,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39999999999999997,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.6049306994552042,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,
q02219,inference,3,3,baseline,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.25,0.2,0.2,0.0,0.5,0.5,0.5,0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.0,0.2960819109658652,0.2960819109658652,0.2960819109658652,0.4441228664487979,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2,
q02271,temporal,2,2,baseline,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.3333333333333333,0.5,0.4,0.2,0.0,0.5,0.5,0.5,0.5,0.0,0.25,0.5,0.5,0.5,0.0,0.38685280723454163,0.6509209298071326,0.6509209298071326,0.6509209298071326,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2,4
q02351,temporal,3,3,baseline,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.617319681505689,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1,
q02357,comparison,3,3,baseline,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.25,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.35,0.35,1.0,0.46927872602275644,0.3903800499921017,0.5413996682199069,0.5413996682199069,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,
q02415,temporal,3,3,baseline,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.18154179253735267,0.18154179253735267,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,5,
q02469,inference,2,2,baseline,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39999999999999997,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.6049306994552042,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,1,10
q02477,temporal,2,2,baseline,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.25,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.7,0.7,1.0,0.6131471927654584,0.6131471927654584,0.8503449055347546,0.8503449055347546,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1,5
q02487,comparison,3,3,baseline,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.13012668333070054,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,7,
q02499,temporal,3,3,baseline,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,0.5,1.0,0.7653606369886217,0.6366824387328317,0.6366824387328317,0.6366824387328317,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,
q00022,inference,3,4,generated,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5,0.5,0.75,1.0,0.6666666666666666,0.5,0.4,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.5,1.0,0.7653606369886217,0.6366824387328317,0.5531464700081437,0.6739577727076379,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1,
q00040,temporal,3,3,generated,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1,
q00090,comparison,3,3,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.25,0.2,0.2,0.0,0.5,0.5,0.5,0.5,0.0,0.16666666666666666,0.125,0.125,0.20833333333333331,0.0,0.2960819109658652,0.24630238874073,0.24630238874073,0.3853585682515056,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2,
q00118,inference,2,2,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.25,0.2,0.2,0.0,0.5,0.5,0.5,0.5,0.0,0.25,0.25,0.25,0.3611111111111111,0.0,0.38685280723454163,0.38685280723454163,0.38685280723454163,0.5714285040141098,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,2,9
q00141,temporal,3,3,generated,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.3,1.0,0.46927872602275644,0.3903800499921017,0.3903800499921017,0.5032251913410369,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,
q00189,temporal,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40740740740740744,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.6105456988825855,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1,9
q00215,inference,3,4,generated,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.5,1.0,0.3333333333333333,0.5,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.375,0.375,0.375,1.0,0.46927872602275644,0.5585075862632192,0.5585075862632192,0.5585075862632192,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1,
q00222,inference,3,3,generated,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.14126697285982898,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,9,
q00232,temporal,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.25,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4666666666666666,0.4666666666666666,1.0,0.46927872602275644,0.46927872602275644,0.6508205185601091,0.6508205185601091,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,5
q00349,inference,3,3,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.25,0.2,0.2,0.0,0.5,0.5,0.5,0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2619047619047619,0.0,0.2960819109658652,0.2960819109658652,0.2960819109658652,0.4525081529734507,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2,
q00421,temporal,3,3,generated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,,
q00428,comparison,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0.9197207891481876,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,3
q00485,comparison,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.6111111111111112,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.7977228895450266,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1,9
q00539,comparison,3,3,generated,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.25,0.2,0.1,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.20210734650054757,0.20210734650054757,0.20210734650054757,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,4,
q00558,temporal,3,3,generated,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.6364391809889587,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1,
q00581,inference,3,4,generated,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.75,1.0,1.0,1.0,0.3333333333333333,0.5,0.6,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.375,0.525,0.525,1.0,0.46927872602275644,0.5585075862632192,0.7095272044910244,0.7095272044910244,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1,5
q00610,temporal,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1,
q00652,temporal,3,3,generated,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.16716045496620227,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,6,
q00661,comparison,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.6111111111111112,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.7977228895450266,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1,9
q00684,temporal,3,3,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.25,0.2,0.1,0.0,0.5,0.5,0.5,0.5,0.0,0.16666666666666666,0.125,0.125,0.125,0.0,0.2960819109658652,0.24630238874073,0.24630238874073,0.24630238874073,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,2,
q00693,inference,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.75,0.75,1.0,0.6131471927654584,0.8772153153380493,0.8772153153380493,0.8772153153380493,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1,4
q00712,comparison,3,3,generated,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,
q00768,inference,3,3,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.5,0.4,0.2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.27777777777777773,0.27777777777777773,0.27777777777777773,0.0,0.23463936301137822,0.4367467095119258,0.4367467095119258,0.4367467095119258,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,3,
q00782,comparison,2,2,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.25,0.2,0.2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.26666666666666666,0.0,0.3065735963827292,0.3065735963827292,0.3065735963827292,0.48381288316677695,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,3,10
q00848,inference,3,3,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.5,0.4,0.2,0.0,0.5,0.5,0.5,0.5,0.0,0.38888888888888884,0.29166666666666663,0.29166666666666663,0.29166666666666663,0.0,0.5307212739772434,0.44149241373678083,0.44149241373678083,0.44149241373678083,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,2,
q00850,temporal,3,3,generated,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.16716045496620227,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,6,
q00912,comparison,3,3,generated,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.6364391809889587,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,
q00963,inference,2,3,generated,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.25,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4666666666666666,0.4666666666666666,1.0,0.46927872602275644,0.46927872602275644,0.6508205185601091,0.6508205185601091,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1,5
q00999,inference,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,2
q01025,comparison,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1,
q01045,temporal,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0.9197207891481876,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,3
q01088,comparison,3,3,generated,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.25,0.3055555555555556,1.0,0.46927872602275644,0.3903800499921017,0.3903800499921017,0.5078961547485289,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,
q01098,temporal,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.25,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.7,0.7,1.0,0.6131471927654584,0.6131471927654584,0.8503449055347546,0.8503449055347546,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,5
q01144,inference,2,3,generated,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0.617319681505689,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1,
q01218,inference,3,3,generated,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,0.4,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555555,0.41666666666666663,0.41666666666666663,0.41666666666666663,1.0,0.7039180890341347,0.5855700749881525,0.5855700749881525,0.5855700749881525,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1,
q01292,inference,3,3,generated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,,
q01357,inference,3,3,generated,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.25,0.2,0.2,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0625,0.0625,0.13392857142857142,0.0,0.0,0.16812753627111746,0.16812753627111746,0.298254219601818,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,4,
q01406,inference,2,2,generated,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.25,0.4,0.2,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.125,0.325,0.325,0.0,0.0,0.2640681225725909,0.5012658353418871,0.5012658353418871,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,4,5
q01412,inference,2,2,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.25,0.2,0.2,0.0,0.5,0.5,0.5,0.5,0.0,0.25,0.25,0.25,0.35,0.0,0.38685280723454163,0.38685280723454163,0.38685280723454163,0.5640920940185894,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2,10
q01413,temporal,3,3,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.25,0.2,0.1,0.0,0.5,0.5,0.5,0.5,0.0,0.16666666666666666,0.125,0.125,0.125,0.0,0.2960819109658652,0.24630238874073,0.24630238874073,0.24630238874073,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,2,
q01441,comparison,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1,
q01445,inference,3,3,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.25,0.2,0.3,0.0,0.5,0.5,0.5,0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.42063492063492064,0.0,0.2960819109658652,0.2960819109658652,0.2960819109658652,0.619668607939653,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,2,7
q01454,comparison,3,3,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.25,0.2,0.1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.23463936301137822,0.19519002499605084,0.19519002499605084,0.19519002499605084,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,3,
q01500,inference,2,2,generated,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.3333333333333333,0.25,0.4,0.2,0.0,0.5,0.5,0.5,0.5,0.0,0.25,0.25,0.45,0.45,0.0,0.38685280723454163,0.38685280723454163,0.6240505200038379,0.6240505200038379,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2,5
q01518,temporal,2,2,generated,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.25,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0.8315546295836225,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1,6
